imdb_id,nota_letterboxd,avaliacoes_letterboxd,diretor,url_letterboxd
tt14201576,2.93,2178,Robert Connolly,https://letterboxd.com/film/blueback/
tt6948600,2.41,5016,Michelle Johnston,https://letterboxd.com/film/blurt/
tt11261296,3.31,4677,Julian Radlmaier,https://letterboxd.com/film/bloodsuckers-2021/
tt14544192,4.24,499063,Bo Burnham,https://letterboxd.com/film/bo-burnham-inside/
tt5192124,4.21,75417,"Christopher Storer, Bo Burnham",https://letterboxd.com/film/bo-burnham-make-happy/
tt20770080,4.19,37934,Bo Burnham,https://letterboxd.com/film/bo-burnham-the-inside-outtakes/
tt11412892,3.2,1485,Katarzyna Klimkiewicz,https://letterboxd.com/film/autumn-girl/
tt0493402,3.26,5928,Olivier Assayas,https://letterboxd.com/film/boarding-gate/
tt14539744,3.36,14067,Joshua Rofé,https://letterboxd.com/film/bob-ross-happy-accidents-betrayal-greed/
tt1091744,3.22,458,Beth McCarthy-Miller,https://letterboxd.com/film/bob-saget-that-aint-right/
tt28613536,3.75,37605,Tracie Laymon,https://letterboxd.com/film/bob-trevino-likes-it/
tt21376900,3.55,8991,"Moses Bwayo, Christopher Sharp",https://letterboxd.com/film/bobi-wine-the-peoples-president/
tt1827372,2.99,505,Flávio Frederico,https://letterboxd.com/film/boca/
tt3732950,2.54,4519,"Robert Olsen, Dan Berk",https://letterboxd.com/film/body-2015/
tt9585676,3.06,2270,John Swab,https://letterboxd.com/film/body-brokers/
tt8179024,2.38,8610,Malik Vitthal,https://letterboxd.com/film/body-cam/
tt0758774,3.14,96279,Ridley Scott,https://letterboxd.com/film/body-of-lies/
tt0092684,2.71,1235,Hal Needham,https://letterboxd.com/film/body-slam/
tt32244931,3.15,3384,Mitja Okorn,https://letterboxd.com/film/boxer-2024/
tt32176689,3.42,34743,Tensai Okamura,https://letterboxd.com/film/my-hero-academia-youre-next/
tt0397892,3.24,742570,"Chris Williams, Byron Howard",https://letterboxd.com/film/bolt/
tt8435324,3.38,2454,Gitanjali Rao,https://letterboxd.com/film/bombay-rose/
tt10168670,3.77,1348175,Luca Guadagnino,https://letterboxd.com/film/bones-and-all/
tt0061418,3.9,173223,Arthur Penn,https://letterboxd.com/film/bonnie-and-clyde/
tt26229554,3.72,1874,Morgan Neville,https://letterboxd.com/film/bono-the-edge-a-sort-of-homecoming-with-dave-letterman/
tt21819258,3.18,7078,Julia Jackman,https://letterboxd.com/film/bonus-track/
tt0385560,1.92,2508,Anthony C. Ferrante,https://letterboxd.com/film/boo/
tt0118749,4.21,729235,Paul Thomas Anderson,https://letterboxd.com/film/boogie-nights/
tt1134664,2.44,1769,Duncan Ward,https://letterboxd.com/film/boogie-woogie/
tt14014068,2.39,9012,Analeine Cal y Mayor,https://letterboxd.com/film/book-of-love-2022/
tt11033942,2.67,288,Brandon Ho,https://letterboxd.com/film/bookworm-and-the-beast/
tt13026738,2.68,681,Derek Presley,https://letterboxd.com/film/boon-2022/
tt3564806,3.23,306,"Fuyuan Liu, Ding Liang",https://letterboxd.com/film/boonie-bears-to-the-rescue/
tt13143964,3.28,481093,Jason Woliner,https://letterboxd.com/film/borat-subsequent-moviefilm-delivery-of-prodigious/
tt0443453,3.72,921295,Larry Charles,https://letterboxd.com/film/borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan/
tt30387012,2.66,4330,Anurag Singh,https://letterboxd.com/film/border-2-2026/
tt32565484,2.39,645,Ruben Islas,https://letterboxd.com/film/border-hunters/
tt2069955,2.87,218,Gabriela Tagliavini,https://letterboxd.com/film/border-run/
tt13650814,2.75,58268,Jimmy Warden,https://letterboxd.com/film/borderline-2025/
tt4629266,3.46,3992,Lu Chuan,https://letterboxd.com/film/born-in-china/
tt1999845,3.87,4180,Bertrand Mandico,https://letterboxd.com/film/boro-in-the-box/
tt12676006,2.45,1771,Jesse Harris,https://letterboxd.com/film/borrego/
tt0180837,3.18,694,Bruno Barreto,https://letterboxd.com/film/bossa-nova/
tt2560078,3.13,74280,Matt Ruskin,https://letterboxd.com/film/boston-strangler/
tt0914797,3.07,10474,Randall Miller,https://letterboxd.com/film/bottle-shock/
tt36543744,3.82,7299,"Orian Barki, Meriem Bennani",https://letterboxd.com/film/bouchra/
tt38235625,1.8,38979,Sonia Méndez,https://letterboxd.com/film/boulevard-2026/
tt2369396,2.85,1793,Henry Saine,https://letterboxd.com/film/bounty-killer/
tt0255851,3.3,500,Clark Johnson,https://letterboxd.com/film/boycott/
tt3344680,3.19,22019,Todor Chapkanov,https://letterboxd.com/film/boyka-undisputed-iv/
tt0171804,3.69,91978,Kimberly Peirce,https://letterboxd.com/film/boys-dont-cry/
tt3445580,3.3,5708,Nicholas Verso,https://letterboxd.com/film/boys-in-the-trees/
tt18353064,2.73,5009,Onur Saylak,https://letterboxd.com/film/chokehold-2023/
tt0094792,2.64,4075,Aaron Norris,https://letterboxd.com/film/braddock-missing-in-action-iii/
tt0103874,3.74,585183,Francis Ford Coppola,https://letterboxd.com/film/bram-stokers-dracula/
tt6185692,2.76,364,Michael Doneger,https://letterboxd.com/film/bramptons-own/
tt31189910,2.65,11869,Eva Orner,https://letterboxd.com/film/brandy-hellville-the-cult-of-fast-fashion/
tt1217209,3.51,1393386,"Mark Andrews, Brenda Chapman",https://letterboxd.com/film/brave-2012/
tt6403382,2.99,278,Junya Okabe,https://letterboxd.com/film/bravestorm/
tt0112573,3.93,556040,Mel Gibson,https://letterboxd.com/film/braveheart/
tt2950052,2.43,2524,Daniel Duran,https://letterboxd.com/film/bravetown/
tt0088846,4.1,296794,Terry Gilliam,https://letterboxd.com/film/brazil/
tt0401997,3.38,13386,Billy Ray,https://letterboxd.com/film/breach/
tt9820556,1.59,4879,John Suits,https://letterboxd.com/film/breach-2020/
tt0118770,2.93,310,David Greene,https://letterboxd.com/film/breach-of-faith-a-family-of-cops-ii/
tt38985973,3.37,8670,Morgan Neville,https://letterboxd.com/film/breakdown-1975/
tt14539726,3.48,2664,Jonathan Clay,https://letterboxd.com/film/breaking-boundaries-the-science-of-our-planet/
tt40930268,3.67,231,Dawn Porter,https://letterboxd.com/film/breaking-glass-the-pat-summitt-story/
tt7137846,2.45,17802,James McTeigue,https://letterboxd.com/film/breaking-in-2018/
tt12053110,2.86,208,"Dania Pasquini, Max Giwa",https://letterboxd.com/film/breaking-point-2023/
tt1510686,2.57,1986,Jamie Babbit,https://letterboxd.com/film/breaking-the-girls/
tt0115751,4.13,90073,Lars von Trier,https://letterboxd.com/film/breaking-the-waves/
tt7083526,2.77,14981,Roxann Dawson,https://letterboxd.com/film/breakthrough-2019/
tt21094306,3.42,399,Bodunrin Sasore,https://letterboxd.com/film/breath-of-life-2023/
tt2005164,3.07,609,Jesse Baget,https://letterboxd.com/film/breathless-2012/
tt10050766,3.87,2709,Sandra Restrepo,https://letterboxd.com/film/brene-brown-the-call-to-courage/
tt9275202,3.63,664,"Stephen McCarthy, Jonathan Alter, John Block",https://letterboxd.com/film/breslin-and-hamill-deadline-artists/
tt36242994,3.3,3958,Jeff Tomsic,https://letterboxd.com/film/brett-goldstein-the-second-best-night-of/
tt7679532,3.29,895,Troy Miller,https://letterboxd.com/film/brian-regan-nunchucks-and-flamethrowers/
tt13926994,3.38,970,Troy Miller,https://letterboxd.com/film/brian-regan-on-the-rocks/
tt31806049,2.14,98120,Philip Koch,https://letterboxd.com/film/brick-2025/
tt0901476,3.08,428622,Gary Winick,https://letterboxd.com/film/bride-wars/
tt0412536,3.22,8554,Julian Jarrold,https://letterboxd.com/film/brideshead-revisited/
tt1478338,3.43,737855,Paul Feig,https://letterboxd.com/film/bridesmaids/
tt0243155,3.48,873751,Sharon Maguire,https://letterboxd.com/film/bridget-joness-diary/
tt32063050,3.27,249675,Michael Morris,https://letterboxd.com/film/bridget-jones-mad-about-the-boy/
tt5519340,2.35,193212,David Ayer,https://letterboxd.com/film/bright/
tt5651050,3.88,5089,"Fisher Stevens, Alexis Bloom",https://letterboxd.com/film/bright-lights-starring-carrie-fisher-and-debbie-reynolds/
tt5113136,3.39,655,Lisanne Skyler,https://letterboxd.com/film/brillo-box-3-off/
tt1895315,3.37,27079,Martin Koolhoven,https://letterboxd.com/film/brimstone-2016/
tt32246771,3.68,1107607,"Michael Philippou, Danny Philippou",https://letterboxd.com/film/bring-her-back/
tt0204946,3.38,341466,Peyton Reed,https://letterboxd.com/film/bring-it-on/
tt14186876,3.4,39206,Christopher Andrews,https://letterboxd.com/film/bring-them-down/
tt29484424,2.34,1695,Mike Rohl,https://letterboxd.com/film/bringing-christmas-home/
tt0305669,2.65,29072,Adam Shankman,https://letterboxd.com/film/bringing-down-the-house/
tt0163988,3.73,116013,Martin Scorsese,https://letterboxd.com/film/bringing-out-the-dead/
tt0029947,4.01,120947,Howard Hawks,https://letterboxd.com/film/bringing-up-baby/
tt36462227,3.1,1928,Ella Wright,https://letterboxd.com/film/britain-and-the-blitz/
tt15469820,3.22,19841,Erin Lee Carr,https://letterboxd.com/film/britney-vs-spears/
tt26675491,2.3,5110,Samuthirakani,https://letterboxd.com/film/bro-2023/
tt8983230,2.93,2282,Leszek Dawid,https://letterboxd.com/film/broad-peak/
tt0087003,3.79,25178,Woody Allen,https://letterboxd.com/film/broadway-danny-rose/
tt9742334,3.83,6569,Vivek Athreya,https://letterboxd.com/film/brochevarevarura/
tt35048826,3.4,3021,Carlyle Eubank,https://letterboxd.com/film/broke-2025/
tt2181824,3.21,2030,Billy Corben,https://letterboxd.com/film/broke/
tt0120620,3.09,9729,Jonathan Kaplan,https://letterboxd.com/film/brokedown-palace/
tt0115759,2.95,45663,John Woo,https://letterboxd.com/film/broken-arrow-1996/
tt0354436,3.46,350,Michael Mierendorf,https://letterboxd.com/film/broken-child/
tt1235522,2.71,18922,Allen Hughes,https://letterboxd.com/film/broken-city/
tt33029866,3.42,12946,Takeshi Kitano,https://letterboxd.com/film/broken-rage/
tt10127684,2.74,6415,Olivier Marchal,https://letterboxd.com/film/rogue-city/
tt2381111,3.78,246309,John Crowley,https://letterboxd.com/film/brooklyn/
tt0328880,3.84,549785,"Aaron Blaise, Robert Walker",https://letterboxd.com/film/brother-bear/
tt0465925,2.91,77628,Ben Gluck,https://letterboxd.com/film/brother-bear-2/
tt9135800,2.58,1394,Kalabhavan Shajon,https://letterboxd.com/film/brothers-day/
tt9860566,2.36,27556,Max Barbakow,https://letterboxd.com/film/brothers-2024/
tt0315327,3.29,585242,Tom Shadyac,https://letterboxd.com/film/bruce-almighty/
tt42192201,2.69,1026,Joshua Rous,https://letterboxd.com/film/bride-of-the-year/
tt8310474,2.93,12489,Halle Berry,https://letterboxd.com/film/bruised-2020/
tt21833464,3.56,3457,Miles Warren,https://letterboxd.com/film/bruiser-2022/
tt20395798,3.16,3168,Christopher Murray,https://letterboxd.com/film/sorcery-2023/
tt20597270,3.12,302,Fabio Ock,https://letterboxd.com/film/bruna-louise-demolition/
tt1587828,3.15,25362,Marcus Baldini,https://letterboxd.com/film/confessions-of-a-brazilian-call-girl-2011/
tt10557524,2.09,3708,Kheiron,https://letterboxd.com/film/brutus-vs-cesar/
tt14909314,3.28,2296,Björn Runge,https://letterboxd.com/film/burn-all-my-letters/
tt21929748,3.62,7068,"Travon Free, Martin Desmond Roe",https://letterboxd.com/film/bs-high/
tt39578533,4.4,23304,"Hamish Hamilton, Cameron Whitelaw",https://letterboxd.com/film/bts-the-comeback-live-arirang/
tt22010428,4.41,12815,"Park Jun-soo, Sam Wrench",https://letterboxd.com/film/bts-permission-to-dance-on-stage-la/
tt39578551,4.28,20429,Bao Nguyen,https://letterboxd.com/film/bts-the-return-2026/
tt21195548,2.81,5171,Arne Feldhusen,https://letterboxd.com/film/buba-2022/
tt11754464,2.69,1801,Chandra Liow,https://letterboxd.com/film/whipped-2020/
tt22530172,3.7,17550,Wregas Bhanuteja,https://letterboxd.com/film/andragogy/
tt38350059,2.77,49172,Gennaro Nunziante,https://letterboxd.com/film/buen-camino-2025/
tt8647310,3.15,35178,Tanya Wexler,https://letterboxd.com/film/buffaloed/
tt0103893,2.79,84719,Fran Rubel Kuzui,https://letterboxd.com/film/buffy-the-vampire-slayer/
tt0264446,3.23,352,Flávio R. Tambellini,https://letterboxd.com/film/bufo-spallanzani/
tt12300742,3.84,2102529,Yorgos Lanthimos,https://letterboxd.com/film/bugonia/
tt0101516,3.34,19541,Barry Levinson,https://letterboxd.com/film/bugsy/
tt13266998,3.17,16180,Paul Andrew Williams,https://letterboxd.com/film/bull-2021/
tt10198564,2.64,584,James Clayton,https://letterboxd.com/film/bullet-proof-2022/
tt1308729,2.52,18489,Walter Hill,https://letterboxd.com/film/bullet-to-the-head/
tt0245803,2.49,20005,Paul Hunter,https://letterboxd.com/film/bulletproof-monk/
tt0062765,3.74,86076,Peter Yates,https://letterboxd.com/film/bullitt/
tt9308256,3.34,2082,Ivy Meeropol,https://letterboxd.com/film/bully-coward-victim-the-story-of-roy-cohn/
tt4701182,3.21,418696,Travis Knight,https://letterboxd.com/film/bumblebee/
tt0058997,3.93,21844,Otto Preminger,https://letterboxd.com/film/bunny-lake-is-missing/
tt12794742,3.09,459,Bengt Anderson,https://letterboxd.com/film/buried-truth-of-the-maya/
tt1320239,2.9,9681,John Landis,https://letterboxd.com/film/burke-hare-2010/
tt1126591,3.52,270179,Steve Antin,https://letterboxd.com/film/burlesque/
tt14671620,3.52,785,Eva Orner,https://letterboxd.com/film/film:772263/
tt0821638,3.39,4278,Yves Simoneau,https://letterboxd.com/film/bury-my-heart-at-wounded-knee/
tt5321942,2.93,735,Enrique Begné,https://letterboxd.com/film/find-a-boyfriend-for-my-wife-please/
tt0064115,4.17,206938,George Roy Hill,https://letterboxd.com/film/butch-cassidy-and-the-sundance-kid/
tt8764358,2.21,5765,Adrian Langley,https://letterboxd.com/film/butchers/
tt6267600,2.27,1757,Paul A. Kaufman,https://letterboxd.com/film/film:482919/
tt34350086,2.77,21145,Nic Stacey,https://letterboxd.com/film/buy-now-the-shopping-conspiracy/
tt5938084,3.09,6740,Erik Matti,https://letterboxd.com/film/buybust/
tt29720239,3.59,4000,"Paul Monusky, Angela Torma, Micaela Powers",https://letterboxd.com/film/bye-bye-barry/
tt0056891,3.23,18258,George Sidney,https://letterboxd.com/film/bye-bye-birdie/
tt0080482,3.76,11427,Carlos Diegues,https://letterboxd.com/film/bye-bye-brazil/
tt19798116,2.98,2205,Barbara Topsøe-Rothenborg,https://letterboxd.com/film/maybe-baby-2023/
tt31828433,2.94,1382,Barbara Topsøe-Rothenborg,https://letterboxd.com/film/maybe-baby-2/
tt3616916,3.19,39563,Roar Uthaug,https://letterboxd.com/film/the-wave-2015/
tt6527456,2.6,2763,Hallvard Bræin,https://letterboxd.com/film/asphalt-burning/
tt33996602,2.73,737,Trấn Thành,https://letterboxd.com/film/the-4-rascals/
tt10986222,4.13,207937,Mike Mills,https://letterboxd.com/film/cmon-cmon/
tt11803618,3.42,369,Hemambar Jasthi,https://letterboxd.com/film/care-of-kaadhal/
tt14111726,3.09,7700,Vitor Brandt,https://letterboxd.com/film/get-the-goat/
tt14351082,3.46,10669,Alejandro Monteverde,https://letterboxd.com/film/cabrini/
tt15552142,3.46,207160,"Celine Held, Logan George",https://letterboxd.com/film/caddo-lake/
tt0099204,2.91,13167,Roger Donaldson,https://letterboxd.com/film/cadillac-man/
tt4513674,3.14,99273,Woody Allen,https://letterboxd.com/film/cafe-society-2016/
tt0997039,3.15,271,Bruno Barreto,https://letterboxd.com/film/money-on-the-side-2007/
tt37245594,3.85,16742,Sandy Honig,https://letterboxd.com/film/caleb-hearon-model-comedian/
tt6218358,3.31,50434,Matt Palmer,https://letterboxd.com/film/calibre/
tt29703523,3.37,9225,Tinto Brass,https://letterboxd.com/film/caligula-the-ultimate-cut/
tt7461272,3.36,11522,Phyllis Nagy,https://letterboxd.com/film/call-jane/
tt37539162,3.42,16057,Jun Robles Lana,https://letterboxd.com/film/call-me-mother/
tt1192620,3.07,296,Richard Gabai,https://letterboxd.com/film/call-of-the-wild/
tt8067306,3.71,871,Alexis Morante,https://letterboxd.com/film/camaron-the-film/
tt15061856,3.23,1376,Inés María Barrionuevo,https://letterboxd.com/film/camila-comes-out-tonight/
tt2018086,3.47,5496,Bruno Dumont,https://letterboxd.com/film/camille-claudel-1915/
tt11763742,3.94,3986,"Andrés Clariond, Gabriel Nuncio",https://letterboxd.com/film/road-to-roma/
tt0150021,2.63,864,James Keach,https://letterboxd.com/film/camouflage/
tt4703182,2,1483,Lisa Arnold,https://letterboxd.com/film/camp-cool-kids/
tt0109369,3.03,9474,Jonathan Prince,https://letterboxd.com/film/camp-nowhere/
tt1055366,2.89,332971,Matthew Diamond,https://letterboxd.com/film/camp-rock/
tt1252380,2.74,170764,Paul Hoen,https://letterboxd.com/film/camp-rock-2-the-final-jam/
tt6743524,1.96,84162,Veronica Rodriguez,https://letterboxd.com/film/camp-rock-3/
tt2994190,3.32,19787,Peter Sattler,https://letterboxd.com/film/camp-x-ray/
tt29368988,2.36,5446,Martino Zaidelis,https://letterboxd.com/film/camp-crasher/
tt0186910,2.34,5686,Paul Schneider,https://letterboxd.com/film/can-of-worms/
tt8707922,2.17,44320,Elise Durán,https://letterboxd.com/film/can-you-keep-a-secret/
tt0092718,3.26,95236,Steve Rash,https://letterboxd.com/film/cant-buy-me-love/
tt5864238,2.5,1014,Farhad Mann,https://letterboxd.com/film/cant-buy-my-love/
tt0053690,3.13,1654,Walter Lang,https://letterboxd.com/film/can-can/
tt20048582,2.31,8936,Pierre Morel,https://letterboxd.com/film/canary-black/
tt0075807,3.33,3530,Norman Tokar,https://letterboxd.com/film/candleshoe/
tt21328106,2.32,41335,Reginald Hudlin,https://letterboxd.com/film/candy-cane-lane/
tt6744044,2.85,17949,Ben Shelton,https://letterboxd.com/film/candy-jar/
tt9347730,3.03,347752,Nia DaCosta,https://letterboxd.com/film/candyman-2021/
tt0083715,3.04,1035,Bruno Corbucci,https://letterboxd.com/film/thieves-and-robbers/
tt7066244,2.69,413,Fabián Forte,https://letterboxd.com/film/singers-at-war/
tt0929412,3.41,1988,Antonello Grimaldi,https://letterboxd.com/film/quiet-chaos/
tt5723056,3.43,3790,Justin Pemberton,https://letterboxd.com/film/capital-in-the-twenty-first-century/
tt10656752,2.25,1862,Roel Reiné,https://letterboxd.com/film/capsized-blood-in-the-water/
tt14513804,2.4,964723,Julius Onah,https://letterboxd.com/film/captain-america-brave-new-world/
tt3498820,3.7,2552544,"Joe Russo, Anthony Russo",https://letterboxd.com/film/captain-america-civil-war/
tt0458339,3.38,2157459,Joe Johnston,https://letterboxd.com/film/captain-america-the-first-avenger/
tt1843866,3.79,2271000,"Joe Russo, Anthony Russo",https://letterboxd.com/film/captain-america-the-winter-soldier/
tt4154664,2.63,1853315,"Ryan Fleck, Anna Boden",https://letterboxd.com/film/captain-marvel/
tt1535109,3.79,404515,Paul Greengrass,https://letterboxd.com/film/captain-phillips/
tt2091256,3.07,121709,David Soren,https://letterboxd.com/film/captain-underpants-the-first-epic-movie/
tt0899052,3.29,663,Stephen Poliakoff,https://letterboxd.com/film/capturing-mary/
tt0342172,3.58,23333,Andrew Jarecki,https://letterboxd.com/film/capturing-the-friedmans/
tt22010586,3.01,8403,Tim Travers Hawkins,https://letterboxd.com/film/capturing-the-killer-nurse/
tt32549601,3.37,72900,Diego Freitas,https://letterboxd.com/film/caramelo/
tt1542852,3.42,12429,Pablo Trapero,https://letterboxd.com/film/carancho/
tt0293007,4.17,108975,Héctor Babenco,https://letterboxd.com/film/carandiru/
tt31171792,2.78,1472,Beto Gómez,https://letterboxd.com/film/switched-up/
tt16427938,2.56,1124,Tomás Portella,https://letterboxd.com/film/overhaul-2023/
tt3860916,3.12,73070,"Yolanda Ramke, Ben Howling",https://letterboxd.com/film/cargo-2017/
tt35683795,2.33,2219,Kamel Guemra,https://letterboxd.com/film/carjackers/
tt8137384,3.06,1278,Pedro Amorim,https://letterboxd.com/film/macho-man-2020/
tt0106519,4.11,233152,Brian De Palma,https://letterboxd.com/film/carlitos-way/
tt15733384,3.51,857,"Felix De Valdivia, Raúl Campos",https://letterboxd.com/film/carlos-ballarta-false-prophet/
tt0109380,3.32,3839,Carla Camurati,https://letterboxd.com/film/carlota-joaquina-princess-of-brazil/
tt0109381,3.69,972,Helena Solberg,https://letterboxd.com/film/carmen-miranda-bananas-is-my-business/
tt14074470,2.07,3435,Leandro Neri,https://letterboxd.com/film/carnaval-2021/
tt0109382,3.91,31392,Nanni Moretti,https://letterboxd.com/film/dear-diary-1993/
tt2402927,4.03,686802,Todd Haynes,https://letterboxd.com/film/carol-2015/
tt0074285,3.85,959803,Brian De Palma,https://letterboxd.com/film/carrie-1976/
tt1939659,2.61,272325,Kimberly Peirce,https://letterboxd.com/film/carrie-2013/
tt0319970,2.64,33084,David Carson,https://letterboxd.com/film/carrie-2002/
tt1705977,3.86,3600,"Randy Barbato, Fenton Bailey",https://letterboxd.com/film/carrie-fisher-wishful-drinking/
tt13712680,3.34,351,"Mariano Frigerio, Denise Urfeig",https://letterboxd.com/film/carroceros/
tt5804126,2.98,14388,Maurício Eça,https://letterboxd.com/film/carrossel-2-o-sumico-de-maria-joaquina/
tt4588050,3.18,17877,"Alexandre Boury, Maurício Eça",https://letterboxd.com/film/carrossel-o-filme/
tt21382296,3.03,1060547,Jaume Collet-Serra,https://letterboxd.com/film/carry-on-2024/
tt0317219,3.95,2142680,John Lasseter,https://letterboxd.com/film/cars/
tt1216475,3.17,1122768,John Lasseter,https://letterboxd.com/film/cars-2/
tt3606752,3.16,729670,Brian Fee,https://letterboxd.com/film/cars-3/
tt32743167,2.14,11618,Justin Harding,https://letterboxd.com/film/carved-2024/
tt33303715,3.37,636,Matt Tyrnauer,https://letterboxd.com/film/carville-winning-is-everything-stupid/
tt0373747,3.76,3450,Andrucha Waddington,https://letterboxd.com/film/the-house-of-sand/
tt3474994,3.23,19241,Fellipe Barbosa,https://letterboxd.com/film/casa-grande/
tt0034583,4.28,884512,Michael Curtiz,https://letterboxd.com/film/casablanca/
tt30516198,3.27,393,Cassia Dian,https://letterboxd.com/film/love-is-blind-brazil-after-the-altar/
tt26448700,2.8,737,Carlos Sariñana,https://letterboxd.com/film/casando-a-mi-ex/
tt0402894,3.14,27526,Lasse Hallström,https://letterboxd.com/film/casanova/
tt12180508,2.6,830,Egidio Coccimiglio,https://letterboxd.com/film/cascade-2023/
tt27987407,2.93,16811,Jérémie Rozan,https://letterboxd.com/film/gold-brick/
tt27836519,3.1,4772,Edgar San Juan,https://letterboxd.com/film/quite-like-paradise/
tt6084472,3.22,2294,Gabriel Nesci,https://letterboxd.com/film/casi-leyendas/
tt10749816,2.86,2506,Fernán Mirás,https://letterboxd.com/film/expiration-date-2023/
tt38772659,3.21,7137,Cris Ghattas,https://letterboxd.com/film/eloa-the-hostage-live-on-tv/
tt0112642,3.2,307476,Brad Silberling,https://letterboxd.com/film/casper/
tt0795493,3.21,20881,Woody Allen,https://letterboxd.com/film/cassandras-dream/
tt14954534,3.39,21521,Roger Ross Williams,https://letterboxd.com/film/cassandro/
tt0101550,3.19,12146,Martin Campbell,https://letterboxd.com/film/cast-a-deadly-spell/
tt0060218,3.09,1155,Melville Shavelson,https://letterboxd.com/film/cast-a-giant-shadow/
tt0162222,3.9,914881,Robert Zemeckis,https://letterboxd.com/film/cast-away/
tt6333052,3.31,19529,Kitty Green,https://letterboxd.com/film/casting-jonbenet/
tt3689484,3.09,1165,Joey Klein,https://letterboxd.com/film/castle-in-the-ground/
tt0264464,4.06,2696670,Steven Spielberg,https://letterboxd.com/film/catch-me-if-you-can-2002/
tt5827360,3.11,348,Kagiso Lediga,https://letterboxd.com/film/catching-feelings/
tt19264600,2.19,11167,T.W. Peacocke,https://letterboxd.com/film/catering-christmas/
tt26593617,3.47,4524,Liza Mandelup,https://letterboxd.com/film/caterpillar-2023/
tt11727866,3.5,46620,Lena Dunham,https://letterboxd.com/film/catherine-called-birdy/
tt18254596,3.71,1681,Steven Brill,https://letterboxd.com/film/catherine-cohen-the-twist-shes-gorgeous/
tt0239395,2.49,105310,Lawrence Guterman,https://letterboxd.com/film/cats-dogs/
tt1287468,2.27,35018,Brad Peyton,https://letterboxd.com/film/cats-dogs-the-revenge-of-kitty-galore/
tt0082145,3.23,565,Lamont Johnson,https://letterboxd.com/film/cattle-annie-and-little-britches/
tt27055390,3.07,356,Supriya Sobti Gupta,https://letterboxd.com/film/caught-out-crime-corruption-cricket/
tt1493274,3.41,595140,Darren Aronofsky,https://letterboxd.com/film/caught-stealing/
tt15909848,2.73,723,WHO,https://letterboxd.com/film/causality/
tt3907156,3.93,7658,Pedro Costa,https://letterboxd.com/film/horse-money/
tt0318590,3.42,22552,"Walter Carvalho, Sandra Werneck",https://letterboxd.com/film/cazuza-time-doesnt-stop/
tt7311164,2.43,4122,K. Madhu,https://letterboxd.com/film/cbi-5-the-brain/
tt1242422,3.77,39537,Daniel Monzón,https://letterboxd.com/film/cell-211/
tt27426510,3.11,368,Catherine Vanderwolf,https://letterboxd.com/film/celeste-barber-fine-thanks/
tt0775440,1.91,22152,Tod Williams,https://letterboxd.com/film/cell/
tt0337921,3,47520,David R. Ellis,https://letterboxd.com/film/cellular/
tt16444502,3.01,14842,Cem Yılmaz,https://letterboxd.com/film/cem-ylmaz-diamond-elite-platinum-plus/
tt0124312,3.5,2052,Marcelo Piñeyro,https://letterboxd.com/film/cenizas-del-paraiso/
tt10329614,3.14,84586,Prano Bailey-Bond,https://letterboxd.com/film/censor-2021/
tt13479592,2.71,1503,Daniel Calparsoro,https://letterboxd.com/film/centauro/
tt0140888,4.36,236762,Walter Salles,https://letterboxd.com/film/central-station/
tt32222167,3.08,2693,Jorge Carmona,https://letterboxd.com/film/chabuca/
tt4857496,3.13,958,Andrucha Waddington,https://letterboxd.com/film/chacrinha-o-velho-guerreiro/
tt1148200,2,2926,Deon Taylor,https://letterboxd.com/film/chain-letter/
tt4340720,2.51,479,Kevin Carraway,https://letterboxd.com/film/chain-of-command-2015/
tt0115857,2.69,29189,Andrew Davis,https://letterboxd.com/film/chain-reaction/
tt6753132,3.51,4377,Aaron Schimberg,https://letterboxd.com/film/chained-for-life-2018/
tt0123652,2.46,1023,Joseph P. Mawra,https://letterboxd.com/film/chained-girls/
tt11737772,3.23,320,Janjot Singh,https://letterboxd.com/film/chal-mera-putt-2/
tt1487118,2.86,29141,Phil Traill,https://letterboxd.com/film/chalet-girl/
tt33053440,2.39,55992,Mark Steven Johnson,https://letterboxd.com/film/champagne-problems/
tt32306491,3.12,500,Catherine O. Camarillo,https://letterboxd.com/film/chances-are-you-and-i/
tt12861850,2.94,6485,Abhishek Kapoor,https://letterboxd.com/film/chandigarh-kare-aashiqui/
tt12132908,1.67,3386,P. Vasu,https://letterboxd.com/film/chandramukhi-2/
tt13650494,2.81,5989,Jingyi Shao,https://letterboxd.com/film/chang-can-dunk/
tt0264472,3.07,27210,Roger Michell,https://letterboxd.com/film/changing-lanes/
tt35628886,2.71,13286,Errol Morris,https://letterboxd.com/film/chaos-the-manson-murders/
tt5270948,3.16,13861,John Curran,https://letterboxd.com/film/chappaquiddick/
tt31194487,3.18,235,Stan Lathan,https://letterboxd.com/film/chappelles-home-team-donnell-rawlings-a-new-day/
tt1823672,3.16,259644,Neill Blomkamp,https://letterboxd.com/film/chappie/
tt0082158,3.38,50199,Hugh Hudson,https://letterboxd.com/film/chariots-of-fire/
tt0064153,3.69,1575,Alain Tanner,https://letterboxd.com/film/charles-dead-or-alive/
tt0367594,3.38,2010193,Tim Burton,https://letterboxd.com/film/charlie-and-the-chocolate-factory/
tt0423977,3.38,38248,Jon Poll,https://letterboxd.com/film/charlie-bartlett/
